ZIP,CBSA,CBSA Title,State,Locale
53057,22540,"Fond du Lac, WI",WI,Fond du Lac
53061,22540,"Fond du Lac, WI",WI,Fond du Lac
53065,22540,"Fond du Lac, WI",WI,Fond du Lac
53079,22540,"Fond du Lac, WI",WI,Fond du Lac
53919,22540,"Fond du Lac, WI",WI,Fond du Lac
53931,22540,"Fond du Lac, WI",WI,Fond du Lac
53946,22540,"Fond du Lac, WI",WI,Fond du Lac
53963,22540,"Fond du Lac, WI",WI,Fond du Lac
54904,22540,"Fond du Lac, WI",WI,Fond du Lac
54932,22540,"Fond du Lac, WI",WI,Fond du Lac
54935,22540,"Fond du Lac, WI",WI,Fond du Lac
54936,22540,"Fond du Lac, WI",WI,Fond du Lac
54937,22540,"Fond du Lac, WI",WI,Fond du Lac
54964,22540,"Fond du Lac, WI",WI,Fond du Lac
54971,22540,"Fond du Lac, WI",WI,Fond du Lac
54974,22540,"Fond du Lac, WI",WI,Fond du Lac
54979,22540,"Fond du Lac, WI",WI,Fond du Lac
53014,11540,"Appleton, WI",WI,Appleton
53020,11540,"Appleton, WI",WI,Appleton
53042,11540,"Appleton, WI",WI,Appleton
53049,11540,"Appleton, WI",WI,Appleton
53061,11540,"Appleton, WI",WI,Appleton
53079,11540,"Appleton, WI",WI,Appleton
53088,11540,"Appleton, WI",WI,Appleton
54106,11540,"Appleton, WI",WI,Appleton
54107,11540,"Appleton, WI",WI,Appleton
54110,11540,"Appleton, WI",WI,Appleton
54113,11540,"Appleton, WI",WI,Appleton
54115,11540,"Appleton, WI",WI,Appleton
54123,11540,"Appleton, WI",WI,Appleton
54129,11540,"Appleton, WI",WI,Appleton
54130,11540,"Appleton, WI",WI,Appleton
54136,11540,"Appleton, WI",WI,Appleton
54140,11540,"Appleton, WI",WI,Appleton
54152,11540,"Appleton, WI",WI,Appleton
54155,11540,"Appleton, WI",WI,Appleton
54160,11540,"Appleton, WI",WI,Appleton
54165,11540,"Appleton, WI",WI,Appleton
54169,11540,"Appleton, WI",WI,Appleton
54170,11540,"Appleton, WI",WI,Appleton
54180,11540,"Appleton, WI",WI,Appleton
54313,11540,"Appleton, WI",WI,Appleton
54911,11540,"Appleton, WI",WI,Appleton
54912,11540,"Appleton, WI",WI,Appleton
54913,11540,"Appleton, WI",WI,Appleton
54914,11540,"Appleton, WI",WI,Appleton
54915,11540,"Appleton, WI",WI,Appleton
54919,11540,"Appleton, WI",WI,Appleton
54922,11540,"Appleton, WI",WI,Appleton
54929,11540,"Appleton, WI",WI,Appleton
54931,11540,"Appleton, WI",WI,Appleton
54940,11540,"Appleton, WI",WI,Appleton
54942,11540,"Appleton, WI",WI,Appleton
54944,11540,"Appleton, WI",WI,Appleton
54947,11540,"Appleton, WI",WI,Appleton
54952,11540,"Appleton, WI",WI,Appleton
54956,11540,"Appleton, WI",WI,Appleton
54961,11540,"Appleton, WI",WI,Appleton
53014,31820,"Manitowoc, WI",WI,Manitowoc
53015,31820,"Manitowoc, WI",WI,Manitowoc
53020,31820,"Manitowoc, WI",WI,Manitowoc
53042,31820,"Manitowoc, WI",WI,Manitowoc
53061,31820,"Manitowoc, WI",WI,Manitowoc
53063,31820,"Manitowoc, WI",WI,Manitowoc
54110,31820,"Manitowoc, WI",WI,Manitowoc
54126,31820,"Manitowoc, WI",WI,Manitowoc
54207,31820,"Manitowoc, WI",WI,Manitowoc
54208,31820,"Manitowoc, WI",WI,Manitowoc
54214,31820,"Manitowoc, WI",WI,Manitowoc
54215,31820,"Manitowoc, WI",WI,Manitowoc
54216,31820,"Manitowoc, WI",WI,Manitowoc
54220,31820,"Manitowoc, WI",WI,Manitowoc
54227,31820,"Manitowoc, WI",WI,Manitowoc
54228,31820,"Manitowoc, WI",WI,Manitowoc
54230,31820,"Manitowoc, WI",WI,Manitowoc
54232,31820,"Manitowoc, WI",WI,Manitowoc
54240,31820,"Manitowoc, WI",WI,Manitowoc
54241,31820,"Manitowoc, WI",WI,Manitowoc
54245,31820,"Manitowoc, WI",WI,Manitowoc
54247,31820,"Manitowoc, WI",WI,Manitowoc
53036,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53038,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53066,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53094,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53098,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53118,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53119,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53137,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53156,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53178,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53190,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53523,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53534,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53538,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53549,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53551,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53559,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53563,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53594,48020,"Watertown-Fort Atkinson, WI",WI,Watertown-Fort Atkinson
53101,28450,"Kenosha, WI",WI,Kenosha
53102,28450,"Kenosha, WI",WI,Kenosha
53104,28450,"Kenosha, WI",WI,Kenosha
53105,28450,"Kenosha, WI",WI,Kenosha
53109,28450,"Kenosha, WI",WI,Kenosha
53128,28450,"Kenosha, WI",WI,Kenosha
53139,28450,"Kenosha, WI",WI,Kenosha
53140,28450,"Kenosha, WI",WI,Kenosha
53141,28450,"Kenosha, WI",WI,Kenosha
53142,28450,"Kenosha, WI",WI,Kenosha
53143,28450,"Kenosha, WI",WI,Kenosha
53144,28450,"Kenosha, WI",WI,Kenosha
53152,28450,"Kenosha, WI",WI,Kenosha
53158,28450,"Kenosha, WI",WI,Kenosha
53159,28450,"Kenosha, WI",WI,Kenosha
53168,28450,"Kenosha, WI",WI,Kenosha
53170,28450,"Kenosha, WI",WI,Kenosha
53171,28450,"Kenosha, WI",WI,Kenosha
53177,28450,"Kenosha, WI",WI,Kenosha
53179,28450,"Kenosha, WI",WI,Kenosha
53181,28450,"Kenosha, WI",WI,Kenosha
53182,28450,"Kenosha, WI",WI,Kenosha
53192,28450,"Kenosha, WI",WI,Kenosha
53194,28450,"Kenosha, WI",WI,Kenosha
53403,28450,"Kenosha, WI",WI,Kenosha
53105,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53114,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53115,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53119,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53120,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53121,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53125,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53128,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53147,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53148,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53149,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53156,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53157,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53176,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53184,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53190,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53191,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53195,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53505,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53525,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53585,48580,"Whitewater-Elkhorn, WI",WI,Whitewater-Elkhorn
53105,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53108,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53120,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53126,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53138,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53139,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53144,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53149,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53150,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53167,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53177,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53182,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53185,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53401,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53402,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53403,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53404,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53405,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53406,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53408,39540,"Racine-Mount Pleasant, WI",WI,Racine-Mount Pleasant
53114,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53190,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53501,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53502,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53505,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53511,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53512,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53520,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53521,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53525,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53534,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53536,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53537,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53538,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53545,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53546,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53547,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53548,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53563,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53576,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53585,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53589,27500,"Janesville-Beloit, WI",WI,Janesville-Beloit
53502,31540,"Madison, WI",WI,Madison
53503,31540,"Madison, WI",WI,Madison
53504,31540,"Madison, WI",WI,Madison
53506,31540,"Madison, WI",WI,Madison
53507,31540,"Madison, WI",WI,Madison
53508,31540,"Madison, WI",WI,Madison
53515,31540,"Madison, WI",WI,Madison
53516,31540,"Madison, WI",WI,Madison
53517,31540,"Madison, WI",WI,Madison
53520,31540,"Madison, WI",WI,Madison
53521,31540,"Madison, WI",WI,Madison
53522,31540,"Madison, WI",WI,Madison
53523,31540,"Madison, WI",WI,Madison
53526,31540,"Madison, WI",WI,Madison
53527,31540,"Madison, WI",WI,Madison
53528,31540,"Madison, WI",WI,Madison
53529,31540,"Madison, WI",WI,Madison
53531,31540,"Madison, WI",WI,Madison
53532,31540,"Madison, WI",WI,Madison
53533,31540,"Madison, WI",WI,Madison
53534,31540,"Madison, WI",WI,Madison
53535,31540,"Madison, WI",WI,Madison
53536,31540,"Madison, WI",WI,Madison
53543,31540,"Madison, WI",WI,Madison
53544,31540,"Madison, WI",WI,Madison
53550,31540,"Madison, WI",WI,Madison
53553,31540,"Madison, WI",WI,Madison
53554,31540,"Madison, WI",WI,Madison
53555,31540,"Madison, WI",WI,Madison
53558,31540,"Madison, WI",WI,Madison
53559,31540,"Madison, WI",WI,Madison
53560,31540,"Madison, WI",WI,Madison
53561,31540,"Madison, WI",WI,Madison
53562,31540,"Madison, WI",WI,Madison
53565,31540,"Madison, WI",WI,Madison
53566,31540,"Madison, WI",WI,Madison
53569,31540,"Madison, WI",WI,Madison
53570,31540,"Madison, WI",WI,Madison
53571,31540,"Madison, WI",WI,Madison
53572,31540,"Madison, WI",WI,Madison
53573,31540,"Madison, WI",WI,Madison
53574,31540,"Madison, WI",WI,Madison
53575,31540,"Madison, WI",WI,Madison
53578,31540,"Madison, WI",WI,Madison
53580,31540,"Madison, WI",WI,Madison
53582,31540,"Madison, WI",WI,Madison
53583,31540,"Madison, WI",WI,Madison
53588,31540,"Madison, WI",WI,Madison
53589,31540,"Madison, WI",WI,Madison
53590,31540,"Madison, WI",WI,Madison
53593,31540,"Madison, WI",WI,Madison
53594,31540,"Madison, WI",WI,Madison
53595,31540,"Madison, WI",WI,Madison
53596,31540,"Madison, WI",WI,Madison
53597,31540,"Madison, WI",WI,Madison
53598,31540,"Madison, WI",WI,Madison
53701,31540,"Madison, WI",WI,Madison
53702,31540,"Madison, WI",WI,Madison
53703,31540,"Madison, WI",WI,Madison
53704,31540,"Madison, WI",WI,Madison
53705,31540,"Madison, WI",WI,Madison
53706,31540,"Madison, WI",WI,Madison
53707,31540,"Madison, WI",WI,Madison
53708,31540,"Madison, WI",WI,Madison
53711,31540,"Madison, WI",WI,Madison
53713,31540,"Madison, WI",WI,Madison
53714,31540,"Madison, WI",WI,Madison
53715,31540,"Madison, WI",WI,Madison
53716,31540,"Madison, WI",WI,Madison
53717,31540,"Madison, WI",WI,Madison
53718,31540,"Madison, WI",WI,Madison
53719,31540,"Madison, WI",WI,Madison
53725,31540,"Madison, WI",WI,Madison
53726,31540,"Madison, WI",WI,Madison
53744,31540,"Madison, WI",WI,Madison
53777,31540,"Madison, WI",WI,Madison
53783,31540,"Madison, WI",WI,Madison
53784,31540,"Madison, WI",WI,Madison
53788,31540,"Madison, WI",WI,Madison
53792,31540,"Madison, WI",WI,Madison
53818,31540,"Madison, WI",WI,Madison
53901,31540,"Madison, WI",WI,Madison
53911,31540,"Madison, WI",WI,Madison
53913,31540,"Madison, WI",WI,Madison
53923,31540,"Madison, WI",WI,Madison
53925,31540,"Madison, WI",WI,Madison
53926,31540,"Madison, WI",WI,Madison
53928,31540,"Madison, WI",WI,Madison
53932,31540,"Madison, WI",WI,Madison
53935,31540,"Madison, WI",WI,Madison
53954,31540,"Madison, WI",WI,Madison
53955,31540,"Madison, WI",WI,Madison
53956,31540,"Madison, WI",WI,Madison
53957,31540,"Madison, WI",WI,Madison
53960,31540,"Madison, WI",WI,Madison
53965,31540,"Madison, WI",WI,Madison
53969,31540,"Madison, WI",WI,Madison
53518,38420,"Platteville, WI",WI,Platteville
53543,38420,"Platteville, WI",WI,Platteville
53554,38420,"Platteville, WI",WI,Platteville
53569,38420,"Platteville, WI",WI,Platteville
53573,38420,"Platteville, WI",WI,Platteville
53801,38420,"Platteville, WI",WI,Platteville
53802,38420,"Platteville, WI",WI,Platteville
53804,38420,"Platteville, WI",WI,Platteville
53805,38420,"Platteville, WI",WI,Platteville
53806,38420,"Platteville, WI",WI,Platteville
53807,38420,"Platteville, WI",WI,Platteville
53808,38420,"Platteville, WI",WI,Platteville
53809,38420,"Platteville, WI",WI,Platteville
53810,38420,"Platteville, WI",WI,Platteville
53811,38420,"Platteville, WI",WI,Platteville
53812,38420,"Platteville, WI",WI,Platteville
53813,38420,"Platteville, WI",WI,Platteville
53816,38420,"Platteville, WI",WI,Platteville
53817,38420,"Platteville, WI",WI,Platteville
53818,38420,"Platteville, WI",WI,Platteville
53820,38420,"Platteville, WI",WI,Platteville
53821,38420,"Platteville, WI",WI,Platteville
53824,38420,"Platteville, WI",WI,Platteville
53825,38420,"Platteville, WI",WI,Platteville
53827,38420,"Platteville, WI",WI,Platteville
53556,12660,"Baraboo, WI",WI,Baraboo
53561,12660,"Baraboo, WI",WI,Baraboo
53577,12660,"Baraboo, WI",WI,Baraboo
53578,12660,"Baraboo, WI",WI,Baraboo
53583,12660,"Baraboo, WI",WI,Baraboo
53588,12660,"Baraboo, WI",WI,Baraboo
53901,12660,"Baraboo, WI",WI,Baraboo
53913,12660,"Baraboo, WI",WI,Baraboo
53924,12660,"Baraboo, WI",WI,Baraboo
53937,12660,"Baraboo, WI",WI,Baraboo
53940,12660,"Baraboo, WI",WI,Baraboo
53941,12660,"Baraboo, WI",WI,Baraboo
53942,12660,"Baraboo, WI",WI,Baraboo
53943,12660,"Baraboo, WI",WI,Baraboo
53944,12660,"Baraboo, WI",WI,Baraboo
53951,12660,"Baraboo, WI",WI,Baraboo
53958,12660,"Baraboo, WI",WI,Baraboo
53959,12660,"Baraboo, WI",WI,Baraboo
53961,12660,"Baraboo, WI",WI,Baraboo
53965,12660,"Baraboo, WI",WI,Baraboo
53968,12660,"Baraboo, WI",WI,Baraboo
53929,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
53929,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
53968,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
53968,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54601,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54601,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54602,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54602,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54603,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54603,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54614,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54614,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54619,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54619,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54621,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54621,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54623,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54623,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54624,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54624,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54628,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54628,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54632,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54632,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54634,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54634,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54636,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54636,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54638,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54638,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54639,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54639,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54642,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54642,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54644,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54644,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54650,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54650,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54651,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54651,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54652,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54652,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54653,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54653,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54655,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54655,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54656,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54656,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54658,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54658,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54664,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54664,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54665,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54665,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54667,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54667,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
54669,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
54669,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
55919,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
55919,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
55921,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
55921,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
55931,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
55931,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
55941,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
55941,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
55943,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
55943,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
55947,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
55947,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
55954,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
55954,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
55971,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
55971,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
55974,29100,"La Crosse-Onalaska, WI-MN",WI,La Crosse-Onalaska
55974,29100,"La Crosse-Onalaska, WI-MN",MN,La Crosse-Onalaska
53929,43890,"Sparta, WI",WI,Sparta
54614,43890,"Sparta, WI",WI,Sparta
54615,43890,"Sparta, WI",WI,Sparta
54618,43890,"Sparta, WI",WI,Sparta
54619,43890,"Sparta, WI",WI,Sparta
54620,43890,"Sparta, WI",WI,Sparta
54638,43890,"Sparta, WI",WI,Sparta
54648,43890,"Sparta, WI",WI,Sparta
54649,43890,"Sparta, WI",WI,Sparta
54651,43890,"Sparta, WI",WI,Sparta
54653,43890,"Sparta, WI",WI,Sparta
54656,43890,"Sparta, WI",WI,Sparta
54660,43890,"Sparta, WI",WI,Sparta
54662,43890,"Sparta, WI",WI,Sparta
54666,43890,"Sparta, WI",WI,Sparta
54670,43890,"Sparta, WI",WI,Sparta
54002,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54002,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54003,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54003,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54005,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54005,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54007,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54007,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54015,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54015,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54016,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54016,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54020,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54020,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54021,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54021,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54022,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54022,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54023,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54023,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
54025,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,Minneapolis-St. Paul-Bloomington
54025,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WI,Minneapolis-St. Paul-Bloomington
